-0.34911867909893324,0.5499434462427562,-1.8088531932078487
3.489164082926146,0.5308830704578563,-0.93568445238673
2.04324894899514,-0.935556883028465,-1.6491174812593563
-1.7520151266794457,-1.2821344943519684,0.9654122858987175
1.5618954786579575,-0.5347178382139925,1.5119336982565723
-2.5961596895733567,0.07326394303466355,1.933892296033159
-0.8091999465848336,-0.7815705682320038,0.6412118724929214
0.4692008489652105,-0.18262016028683256,1.6739453421107253
-0.6381869773741233,-0.9237242650960205,1.0800188505594432
1.1911405815925022,2.2326004322762447,1.3147650430308608
3.0711570658549325,2.1950275539180555,-0.2496911938101179
2.9637967173025217,2.8932751298212396,-3.4259735887637905
2.454325234448613,3.293180883879245,-0.24628038736231705
1.8163627534151263,1.7134860042530127,-0.08918967232472697
1.7296296975260688,2.3099909008945287,-2.2102471795468155
1.651402338613604,0.46478681765005603,-0.48986999202521886
1.8590087192469795,0.5711714078092045,-1.7481049960531014
0.9246836437130384,3.356619744939991,0.20641878952131387
3.923253166559298,-0.6541737316844074,0.02675722394091662
1.5759315707397739,1.1366881518615357,0.9428284369461966
3.3438412586120867,-0.9152310192267282,-2.2762319192478766
2.593042777328784,-2.2311238920722523,-0.13154768352767843
1.097249225558802,-1.7136394532718484,-2.2798002890489535
1.6309433546474172,-2.6981660281310638,0.02040118103363997
1.0152903948567837,-3.0046167637281416,-1.2783880014755105
1.7455556234274667,-2.9894150418604077,-2.0470381837393195
0.7162250357553378,-1.6966735502240857,-3.2939191249898574
1.609189468022331,-3.3586247066423534,-3.1696674495287436
-0.06589103665336282,-0.3716397469115964,-2.763056037939865
-0.594767014827286,-0.6323774967775094,-3.419762651944648
0.5438854418935333,0.45870833449570125,-2.6116454866037486
-0.2258430408682982,-0.3882630805875201,-1.8696299265722753
0.633676341639807,-2.193912908534786,-2.3874424393850946
-0.12016332773858729,-1.7813836887115373,-3.8667428801220516
0.2701436933898626,-2.475041498949406,-2.9194465729320966
-0.08948532240214724,-2.6325411428196195,-2.506805286023614
-1.0069927418721472,1.7168409350234775,-4.202614510816617
0.2495518664597876,-1.727608670087765,-4.4139568389362545
0.008066797179908936,-0.466641341218762,-3.5619573634614765
-2.2113843091162093,-0.8550916237547018,-4.852322650251939
-0.3788952087705964,-1.5821368645105724,-3.9043615174839212
-0.49314116129785956,-1.8245970186635827,-3.3170081570692904
-1.849217929062297,0.0963903905229968,-3.240638852183851
-0.7672454514236944,-2.731456344728564,-5.255728536675015
-0.155162823609299,-2.632763512334504,-5.0870496621070505
-4.528560658628171,-2.1988794617368246,-4.2360542384871644
-2.5503365292660796,-2.6622435024419753,-6.3321763395772805
-5.815241953592463,-1.9964565887974703,-4.437217276077783
-2.8973843319078227,0.13858925764674845,-4.283343192855638
-4.078519452880745,-2.38116674115618,-4.814577732517288
-3.9183049899516167,-1.0287244369995558,-8.455905216207814
-4.677287624586204,-1.484254551511989,-6.332434651339863
-5.737771981392923,-4.128912823288903,-4.798662666444834
-1.3301073476475347,-1.8022416178796044,-6.355838009455923
-1.8160721284648833,-2.1168672125519246,-6.163602293926011
-1.0480456879191293,-2.0609819213147254,-5.994479381690647
-3.6509063528924113,-2.390588828256418,-5.87385600232161
-1.0765738310393993,-0.7315089304860526,-6.705226860048411
-2.3776670525505894,-1.9039710548139284,-6.585031269893587
-0.5904805780920519,-0.8145846535887151,-6.525446806752457
-0.6106145425260887,-2.7303013852541613,-7.406755994340589
-3.090068390350568,-2.1333144254612515,-5.351639201346449
-3.5695308759430096,-3.0308342710358627,-4.030393742376334
-2.3643121744785414,-1.122399990932689,-6.574463000523663
-1.4838478609981725,-1.3742069539182291,-6.982449950493027
-1.2637828141162912,-0.060804622139363884,-6.736107421558566
-1.3402031333257052,-2.05007014210174,-7.679403753568879
-3.7617764228502053,-1.7136318418033132,-7.06505977730872
-1.3804372509898541,-1.403674589946443,-6.585894132590975
-1.5152833217779966,-2.9820032409070203,-7.127764855742235
-0.2538849063936339,-3.3266859592390805,-6.052738803555435
-1.062847610941358,-2.864154396688854,-5.246672487970915
0.6001380961455072,-1.0627588543901374,-4.894753675434873
-0.9807441724642579,-1.1724175514932702,-5.4456652993157295
-0.20564385828931986,-0.7135101660820289,-4.94115598960257
-1.9913025390435237,0.9380511907151052,-5.69606510977294
-1.1845954054399586,0.998325066042517,-6.685380417118252
-0.006150572816247757,1.124756567218365,-4.745581711555419
1.281933088585714,0.9138078863629454,-5.169666450797306
0.36466001103583406,0.8996547271207942,-3.5511098811235304
0.9572008570172977,1.7678494696275584,-6.051938462932622
0.08593407540392306,1.6676110212904405,-5.029034874171953
0.6809449526717193,-1.0481341428466338,-6.4686859535113355
0.21042701259601307,1.9962395360452279,-5.2655400667792325
1.5103001949941484,2.0412153569708806,-6.682271639076398
0.8947089413974522,1.6436173599009756,-4.379742583402976
0.829785764002859,1.4871009773050778,-4.055983122070038
-1.9882697710651336,1.9158410408443498,-3.5648816957129656
-0.5835192970926726,1.4179936455808833,-4.332592310133735
-0.47518830450221594,2.423409925639611,-5.578572724895309
0.17520422142255998,0.2666498938232902,-4.28142549171314
-0.24664960611897757,0.2796506655417783,-3.7268595597439313
0.04295124361911479,1.3727168261508362,-4.718528479844725
-0.01092045679885062,3.010194611550153,-7.922061832379067
-0.6473381861687397,0.7358853351425296,-4.610876993624971
0.33431759808241235,3.5066162908386485,-3.809635182725615
-1.377187419410653,2.00371130027412,-6.574903897559388
0.14664042493105878,0.3838511188600342,-4.820461188752015
0.08227834233736164,3.0056690199012968,-4.355012262168467
-1.5922846491438687,3.003844552558449,-4.911709824409339
-1.043208121823244,2.0268449808621316,-6.782831984106286
-2.7223851314087466,3.104846673908997,-4.168960548336436
-1.534244740896617,3.0066746075172355,-5.839166314615515
-1.5012873812842433,4.3569620049316935,-5.972212766422767
-0.658336254183081,0.9221194654101162,-3.724772373380405
-2.725122309193498,1.1109857606127138,-3.519154548062511
-2.2704831954553146,2.1886418121713955,-4.349111417701042
-0.9658081795609709,2.4083088530465155,-1.3755706103476986
1.1126137771476903,2.9846312661547403,-3.30803270021633
-1.9175416543236272,3.0121272055004287,-2.666985887995854
-2.3726163112180476,3.5848426927167054,-5.361640248273467
-2.1035275435098355,0.6537983292184146,-3.1153699906535155
-1.1463082691097972,2.8166091104412456,-5.453868196537543
-2.5496748802698495,3.2081136823155747,-5.277063212298057
-0.8588347152859932,2.648349247160605,-3.3264117335640755
-3.4152275563104024,4.979568746343808,-3.4445630553090676
0.6063318202340358,2.0000043504989082,-4.749382975970391
-1.6016484757749594,2.8168694736662543,-2.3792093333703037
-2.8677496381976866,3.1012800205209494,-3.0486454053272145
-3.244462886510934,1.8595510695653275,-2.0421983729055193
-2.961930559470956,2.508212845115316,-1.1142596593364238
-1.6281248158256472,1.5973963824789714,0.9231545722257164
-1.6383738253679119,1.9594587257634817,0.05948158249834079
-1.425750099784089,2.0957256419455845,-1.707699190787348
-2.2219698400300683,1.4576460855292717,-2.691037266727504
-2.3396644066743617,3.2151851532641844,-2.690249331360068
-3.078936935214447,5.526958472168901,-1.7603907623922808
-2.769298723519376,3.7715168895111466,-0.2208779164293504
-3.2109914191569464,2.008049512917652,-0.671871890954154
-5.001373599441904,0.9376648506566292,0.13682296144220607
-3.1630494983346233,2.777581139915875,-2.4020259510336173
-1.2319075399576174,4.7578942871637535,0.11642144893346329
-1.6374360180339098,5.166188010912373,0.5442192943148446
-4.6442161239021456,3.562272884295934,2.296198282685769
-3.430943359869288,3.405696594666331,0.48493587333278465
-1.962503364441819,4.159761612381477,1.1267225419099434
-3.2764064728055815,5.932697163409915,1.4860150219927282
-5.876814808493183,5.088462482960837,-0.7400614366463063
-4.425144269386914,5.882817230645989,0.7035833634465987
-3.6434099207915103,4.569498512775281,-0.9928001092555263
-6.502100475343216,4.1115509049997865,-1.1912720124328344
-4.785805504385699,4.334435732084247,-0.09346633270550628
-5.0127406672082655,5.905143671058429,-0.40264616702375083
-5.128983543086218,2.490304707485156,0.4662991663450672
-4.747086325968376,2.0508291883798684,-0.003578670785153615
-4.346674122426679,4.109907196795055,0.0991766138055743
-4.524393317089366,2.6626071125418544,1.1963538371117386
-3.5604933078233048,2.566931955858444,-1.3568637027017436
-3.335540198167064,2.8832679014133435,1.5271309394110233
-3.3164802583743547,1.3251754116965984,-0.5295892571784728
-3.345796456775787,1.7158785003586758,1.5313653125946938
-4.34331058465403,1.4991176765841459,1.4973934115144276
-3.69466547252062,-1.0305849989625155,1.991055607168482
-4.3566998175629355,1.1738939929415988,3.3760103971793134
-3.4669959490312943,0.36475218181049357,3.1559615665489855
-3.3038935140616124,1.0722955807430474,4.329692947554434
-2.602465688815062,0.3835600707948236,3.65406356969852
-2.7924366991271365,0.43111302085047454,2.1054004596677474
-2.49709397931975,1.6783737618971792,2.6984801761333803
-3.470945018751854,1.0742885737085364,1.493115042304709
-1.8496214673165585,1.2684787898725225,4.144467915499238
-2.9265817379585735,-1.7484702257379392,3.398445362664144
-2.44302205949803,0.8764512734852768,2.3781035129286954
-3.5506588290182033,-0.5786809699572751,4.898246995725571
-1.4738403448457558,-0.02878002568397872,3.3538231344867566
-2.603405332054104,0.3345790187712986,4.069652302036035
-2.557160084710574,1.9962121584687695,3.369991642249788
-0.8515763924199145,1.9381170046865548,4.10624790586916
-2.841453573295325,1.2099622119374522,3.9722217519631218
-3.8872324325928234,0.8553318939131388,4.7216472548922646
-1.4384970110682311,0.21784406227072017,4.685035893516426
0.14186550181171853,0.5845218787058054,6.872763817000084
-3.474395274507388,0.8323039275138948,3.8402866847907347
-2.607875135460536,0.3042191207827139,5.52879799978264
-1.6960706003881987,2.659379715843019,3.3373430267198216
-2.5145387020280454,3.164452511718353,3.4572103418391196
-0.7375682560688059,1.8588577903617507,2.7875833379704424
-2.189567374374243,0.4184786707242842,3.1575041333924805
-2.9033026703050564,1.1484776034623092,2.276447400887083
-2.129514971124822,1.4162002573768502,1.1951521044459317
-1.2747475008840046,1.1370943989608857,2.0744089763904197
-1.1640298567641287,0.22444771299779587,1.260841798422131
-3.7058553061017228,-0.32070904283322177,2.9181583382546914
-1.0126220084158333,0.9682799441032084,2.299549983627885
-1.1253422973718634,1.4620969003836681,3.803156425420263
0.8419150919708555,2.4757306516919892,2.34185431170716
-0.5696841249429632,2.6408030080218867,5.522575255324571
-1.664179314890236,1.0463646370111686,4.090382809966763
-0.28614814552527756,0.38105087629851764,3.39177190258891
0.3516605939027985,2.3450810598106244,2.824931206251115
0.4890222818287705,0.1068193178501593,2.4153085829651606
0.25359146467513616,0.9566731520996848,5.856005579928434
-2.0473061416499587,2.957671560793835,5.242427664436083
0.6578475809109996,0.22825964509821595,4.483022261586303
-1.083953659178488,1.9396148641865614,5.927268917558876
-1.5634323573240043,0.08826405893732958,4.378235798779397
-2.3436373749676758,2.467429245037348,3.2364378839410053
-0.9969785618794651,2.163446765717972,4.532654538576053
-1.8145752600321696,3.963490463374058,4.235300246988639
-1.9231845675390704,1.5292346591476846,4.953847389936509
-3.3344931719831257,2.6914048254217215,5.153404258660626
-2.459338728172812,4.42466889157799,6.058245596067072
-4.636508418262803,4.197642491988231,5.522894105018124
-4.073983658495615,3.731579769744724,2.705047860704571
-3.064835930350326,2.24603718719197,2.648509361744814
-2.9195686912426235,1.6519545562071762,2.6110292747392987
-2.537640330212327,3.997566666214846,2.7346575562910527
-1.3755863494397926,4.120741199165467,4.15012215996517
-3.991815491097845,3.408484589987652,4.528498561701874
-2.934656595946989,4.694827551219536,4.523651217171562
-2.6146909391678843,2.2237571979001665,2.187515169512083
-2.3811608546852057,4.664544870086784,4.061987568215587
-4.28396672500412,4.386199834967335,4.572491463386245
-3.9576414975265606,2.8619106923729465,3.8750453732245274
-4.108526341960408,2.8935062562867153,1.0962778580898676
-3.408905099265399,1.9242739375394662,5.160568071818535
-4.669408990859811,1.430211567050812,3.494009227308806
-3.2268776961105248,1.159389979523985,5.7178269775807555
-3.3207730798638284,3.314468944658916,4.67890480390013
-3.099542061273094,2.283275766085845,3.230382746690959
-4.00232764677078,2.041037140237506,2.5450170134336547
-2.330524986995975,2.5572703572223796,4.303445302642197
-2.988894953122978,1.4259235061911402,3.447009321533391
-3.259342983814477,1.3101027996971215,4.475422155070727
-4.124072171649968,2.217259165884616,5.720459035444003
-5.603102130294406,1.2568450965898812,6.237494802052479
-2.018555703665461,3.2186732784465835,6.141906084395563
-3.317320542437841,2.85098661704676,4.246733477998816
-5.924167191267783,4.533566102879709,7.388904691762482
-5.393312319741672,4.824475192454009,6.4699088770646345
-6.55213573258275,3.1639423322478892,4.011095775597839
-6.46982736649781,4.263206323817187,6.07930020724817
-6.146496704868994,2.504602506675656,6.193822401944043
-7.320065054794166,3.7207007170832016,5.222908419681073
-5.791969785932899,3.8144483712146906,0.6063444200684516
-8.74021526634317,4.82501640060423,1.4126728468425802
-7.321224345577532,3.520720009757957,3.960210924547484
-6.894237291283516,3.1477405421067535,1.3843213556977687
-8.136357229314893,2.3708478135453612,3.1331515921408126
-10.741663340997539,5.147848581091765,2.475971128476716
-9.933358403524936,4.1768462336248335,1.7002290121382218
-8.771188931391547,3.5312119806386586,1.603651047171898
-9.17059832697571,2.886310125989129,2.0565828909458124
-11.94110499312846,2.2934921720145116,0.8229980939456906
-11.204107658593754,3.655293670854353,2.2289501170435813
-10.194333483851086,4.346196432167974,0.7032258343110291
-11.485669388699137,5.0972095444330625,1.7900764896203953
-11.706930727102732,4.409802930820963,0.9851681319494228
-12.115085810497657,5.167752011111716,1.5930457671239693
-12.554721929591324,4.773588825506319,1.9823385641712288
-11.743545888119984,5.620118529853993,1.8888540037763013
-11.246052054550447,3.592732300922601,4.431604527211744
-13.131789304107665,4.537883707102507,5.439927795191548
-10.520155528401927,5.623985076496768,5.014114408848604
-13.70248529639593,4.862867050275424,5.11028525691165
-11.698473575571695,5.863306337587965,2.3881133578192184
-12.713562067090757,3.48653682770513,4.763334536998183
-11.159439807656781,5.676723846148296,3.7593643238461927
-11.081666774090133,3.5910051597541677,4.567005562576706
-11.45306524734037,2.7257120735664477,5.572980950589121
-13.70956796553857,4.539558156683446,5.532059049245088
-13.468465602496408,5.814520617039113,6.018307987962391
-10.469613546642405,5.674117399357878,4.749625759699024
-11.698930194554224,4.155220406239337,6.2390740915973195
-10.378801310386853,4.618237923480538,5.328418804494901
-11.254868855389665,5.834094852695369,5.587669763268238
-9.993572077498,3.9975393398648076,4.135495989434775
-10.779595312381511,4.47609645389927,5.592517466155334
-12.842326842816817,1.47567450485099,5.238656623036052
-10.398990699958269,1.885320854644689,4.634124339059591
-10.451889301973017,3.1282998310117343,5.280187318232374
-11.019601981506575,5.580173047180614,3.8299791819492306
-11.509395824349145,2.2498071141558973,3.3886908051751305
-13.33491876979562,3.6093207758915105,5.949147741930332
-9.406825949570683,4.9522316252839165,4.953436259067856
-10.436734418264203,4.275319059330567,5.592314772191511
-10.810830631370752,3.826404310011962,6.137204743262231
-10.552946600151424,4.70514373350285,4.037619870231234
-11.914942083117385,4.583119632168171,5.192842004457398
-12.365032685961777,5.180998692297512,5.895178921094933
-10.673904523961376,2.8959743649121448,5.584071109111768
-11.455632520413767,5.482116189391602,3.5534721113703323
-10.831803660572655,3.100996417518189,3.068917264316684
-12.661787478369009,5.351077057858899,4.3929635269615375
-9.137422808885756,3.5041613253459483,3.8122387125275994
-10.466574346506134,3.2519883515211365,2.467122003951441
-11.66205587864006,5.678958527118033,2.8366629828670495
-10.058788823086852,6.1994976441390435,3.8304527452233152
-8.509223211270491,7.323682062460689,4.655126548603805
-9.79881666219117,5.716527447324904,2.198590361963208
-7.953921342107459,5.968960500928202,4.048732701444805
-9.528269692535977,5.24918002882903,0.8008387869260243
-11.057302675622058,5.650389011297025,4.36413903994116
-9.634835010535726,5.652108567280761,3.3285059404513873
-8.894717683850509,2.9630820165382716,3.478773267637406
-9.8165285805271,8.678866251875908,0.7159890864496798
-9.72580002851869,7.6009824167804085,-0.9773145345798349
-10.187811428830333,9.862071828262408,0.11678485179724729
-11.00247558959514,6.985745212631138,2.241833819349635
-9.575026506732017,9.114010951247398,0.8742309666905823
-11.655192481880695,7.622215104082931,2.0235432481181133
-15.376986199627167,-0.23826869179572518,2.3663008966583363
-10.791392783998633,-2.1977027759192684,-0.015410702788697363
-11.967492318504274,-8.358826685289639,-5.28031603804537
-14.491870851582211,-10.62231400256425,-5.1491750303128265
-12.96263974974702,-12.98023299911939,-5.350776889665035
-9.348820180992632,-12.700276710445229,-9.731578664000212
-11.964192454958669,-21.981691739534956,-4.4703322640537095
-7.991962350108461,-19.807458112719814,-13.770183289168733
-13.780665826323617,-13.84748460929692,-18.785316893286222
-14.600595880860324,-9.928860119593873,-17.041781902553602
-15.674261258660318,-4.947179598032036,-17.62413887676026
-20.068800247549003,-5.051050748808986,-20.670790273619254
-29.94263003520458,1.9098470758608532,-17.903587858599888
-36.38917228043889,-0.5141231834240583,-21.3362070919591
-42.606882599899805,1.3665346722833829,-12.956472459463349
-32.37920031982625,2.169265018895429,-19.29675617663817
