-0.6139433700358107,1.0024421062020945
0.2756273540930545,0.5067681681554079
1.7259218313765294,3.625303715728522
3.469663806623747,1.1752944115866963
3.3523370389502443,0.1502654739625786
4.985024613423605,1.9272356760555431
7.8160333378557,3.562999194311225
9.409044599306467,4.189817377608841
9.462506785118489,3.8614147869046134
9.864115403248583,5.200910750504591
10.640306385859219,6.643583941224721
8.373874156969533,5.549129004386819
9.317460618387585,7.446823661591017
8.774731352565254,7.9087432763529275
10.413852704010022,11.060879816043803
11.019825969051995,10.762873527875076
12.220149679411323,11.302668417071287
14.066708423032274,14.902761183664726
16.381528289907365,16.36710224186522
16.723626383658015,22.03779574188851
21.28252139941123,23.276371885497106
22.87878351558409,24.866152677294686
25.77510008768348,28.974650372350126
28.278501259857414,32.86943367304765
30.05774399811937,37.60061178001986
33.991826844183805,44.497124175894086
35.5931518826533,51.132626182483534
36.687636563988875,54.546167150739336
40.62708030814377,57.5671548328322
42.13684323397921,64.23170071782955
47.42428010122061,66.22146480293819
47.46830066736266,72.55013940469581
51.68968475160739,76.87907813283431
55.992903706520615,81.02523248596582
59.479129721385306,83.84546805146073
62.036860665734935,86.65837479134092
64.49256739721096,89.23140664260232
66.01994538455047,92.68110222169095
70.53749618512126,96.95354455291722
71.7034103856999,100.401633355992
74.24481249003816,104.99769463027708
75.64355100314755,107.74020868915065
77.33692312944201,108.91813515101971
78.30964307793019,113.82837627042333
82.24368305327029,115.757925890802
84.21206803485346,122.49135313711639
89.08788557811276,125.67015551593124
92.74744332111972,128.03168340506198
92.92733751158121,134.64831651311027
95.95727722891242,138.47398443940295
100.60470985410484,143.5946177069803
102.51112773917056,145.28221327504
105.32787712512675,146.35560553419668
107.63515561443303,151.05807160426093
111.76826484851917,156.4024443069437
114.56222217020631,159.75384443048904
115.51786498739705,165.252636642965
118.25767253090977,169.6900021766291
124.4093679721085,174.77331355896627
127.45512269517474,177.09421400484996
131.10314323248596,182.8828193086506
133.22676839262945,184.72800755370227
135.56870341497458,186.99100556163404
138.89505000063187,190.55871365819172
141.2551332973544,194.0832244760954
147.24096843822795,194.0285381008753
150.1958203012091,198.41851882336454
152.12745795823116,200.15790911992835
154.99663060793173,203.0284431360204
159.64602897790508,207.51894860420032
161.33048250953883,209.80690308042443
164.39035712162098,212.63563288736788
171.07833023256626,215.6735585717718
172.44991169118595,218.67520933033487
176.93433517412592,224.73390715157043
182.75535918956982,226.60035819407005
185.9208485237448,228.26332988465285
191.18870517489032,235.7042731254644
197.8598195619704,237.94348754628243
199.3730097119005,241.33736032929053
203.84089261956814,244.787602226141
205.48678478759837,247.08640993986958
210.32731401694514,249.73943743784412
213.84648695688577,253.04737417184114
220.67507639042879,255.62011434019018
224.9661042701101,257.53167335906613
227.60662988900648,262.24399242980326
232.06502971233078,261.44196957974
234.80307400040192,264.2737420866916
232.8446543138851,266.9055038557467
235.1415029924831,271.0408194840622
235.95812170350973,273.254920053033
234.75327896662472,278.01917818598133
234.99102239447788,281.05593243213406
235.07530170301473,285.4543741237541
234.63342803926366,287.04102108662977
236.27438155534264,289.9408145427528
234.86661031921307,293.59806460221665
235.6072944693306,297.7554551109584
234.06642302162686,298.57866084606036
231.69594370135238,303.40573874444243
230.51735725132116,307.8645661312703
231.4593971280417,312.56261468770157
227.46928846478838,315.44148834053266
227.8929981923368,317.1425906824907
227.23586393860978,326.11013269826776
221.02368570562945,325.28283743886306
224.07556979645017,329.9326275248514
223.28932272029058,333.68909004686617
219.2082944109625,334.0272515954987
217.45944221099222,337.3790034398265
215.5900022318068,338.273068748191
214.7810944226544,341.01890857642866
215.52046127695698,346.04539775285593
210.445234486589,347.82992754806384
208.68675169253274,347.35473080138536
209.47281046321538,351.0553917260743
205.85586569109051,354.60744342659547
202.93746962530636,355.9653992375111
200.6475050036789,357.5409735999831
199.55903454143169,363.0400219026966
194.27682474451743,362.57052342288824
191.22100488611224,362.74063462497566
189.74804760977028,367.3064004946106
185.83600735449562,365.2287156384826
180.9170415553497,370.6189962235797
178.40696434122904,372.42639923233907
172.28164691775507,372.8729556262877
169.03569688442929,370.7420580380312
167.92611057677217,376.40075809426344
163.13798712267482,382.3188292643722
157.68031831808662,380.63581431661015
152.77879131367047,384.2361493484584
151.08465825276122,383.9017452874031
144.1871810730396,390.1958730743
139.5983375210493,389.0414317720432
137.12124907494396,390.26316920457805
129.70485504301857,391.0137193469822
122.74046969601685,394.5889389320372
123.9941401532286,401.4693953285802
115.5837336290364,404.05591619320865
108.05681192981412,405.3559338397203
103.33583693976317,406.2472837367742
96.976440019726,409.93398076851764
88.15698998967704,415.54550451935535
84.2591804691771,413.3141429428394
82.75494333226905,416.97125713252547
74.84543611703548,419.7858090382867
68.36985176344554,421.86889226523914
64.5216704795253,425.07946120152553
61.64530944518243,429.14647433384016
53.155656278863766,432.07784797489234
53.006184292971376,433.7614107012827
44.92434937941614,432.8305654884363
42.08595236003705,441.59457359027795
32.11014187298934,440.65302525071326
30.12763470178444,445.83535201628115
26.23239969855805,449.40609614351615
22.828706744804702,450.85578426837145
16.67765511729436,455.54733418329164
11.628589123955026,460.2628449096091
6.167596985625256,464.24994820931414
4.863901300821594,467.2896262462444
-2.72623043205785,470.637893505387
-7.063140368780224,474.66850579508525
-11.098120562382219,476.4515023517784
-15.623442075921309,480.54276745671905
-18.37978317771662,488.570754050953
-26.23432003091498,489.9442946849006
