1.248357326686587,-4.041919496600444,0.0,0.0
1.9956913511984946,-9.239519116363681,0.0,0.0
4.50072483154341,-6.131280877363836,0.0,0.0
7.244089016801291,-7.399591346547357,0.0,0.0
11.87824899922493,-2.428556895359475,0.0,0.0
7.385804417554311,-2.6569759027683393,0.0,0.0
7.873831307828131,-4.107029197534838,0.0,0.0
5.401850807425809,-3.2562557182683554,0.0,0.0
4.023443862072204,-3.273701997026048,0.0,0.0
2.1861135818514668,-2.188932793134814,0.0,0.0
7.434136367152247,-0.9530935208825531,0.0,0.0
11.63336952501843,1.1063839167761662,0.0,0.0
8.67864624677505,3.9220272348861833,0.0,0.0
9.828764198441148,0.8958216510240522,0.0,0.0
7.031165373842438,3.701903682514689,0.0,0.0
9.971451179631647,2.629147883122579,0.0,0.0
14.669057638308736,4.170373672615083,0.0,0.0
9.969802139373801,5.562436167309178,0.0,0.0
11.557699547014572,9.877390339214465,0.0,0.0
8.358273611393848,15.409961140821247,0.0,0.0
7.350880543153789,12.267275475616444,0.0,0.0
-4.79847302489544,66.31310992785245,0.0,0.0
-59.76040107090972,60.59248091227249,0.0,0.0
-50.03245633520784,67.04342518530157,0.0,0.0
-35.898538452164786,75.21039060652808,0.0,0.0
-23.873614362423666,42.876792894988895,0.0,0.0
-2.6988848642698926,36.79796394870284,0.0,0.0
-29.125218079057028,32.1289299186201,0.0,0.0
-24.117389468159683,56.47292626583669,0.0,0.0
0.7432706305338321,45.32543761644685,0.0,0.0
-14.8465270186788,55.37579867072272,0.0,0.0
-26.33491810116073,69.49394110259652,0.0,0.0
-51.51114514860802,57.736580268936784,0.0,0.0
-36.28378201357384,78.27504325002137,0.0,0.0
-52.50930917170486,89.35653062846615,0.0,0.0
-88.37063998475594,95.20070642125425,0.0,0.0
-78.59789596584154,136.3577934763602,0.0,0.0
-93.78825275265702,144.87667176328426,0.0,0.0
-103.0303262418482,190.41525109600005,0.0,0.0
-134.61950272399713,219.99023722842577,0.0,0.0
-126.19434842889736,222.72897299421712,0.0,0.0
-149.25028018271837,209.98600085182795,0.0,0.0
-143.7509646009951,219.787357563786,0.0,0.0
-157.50196921405575,206.79345252922462,0.0,0.0
-164.34932592956977,203.89862255943672,0.0,0.0
-146.2290735112052,173.19849477319795,0.0,0.0
-158.12240762674716,166.60304819480592,0.0,0.0
-155.09496068379858,133.00049813167985,0.0,0.0
-180.98633110337755,170.431633133209,0.0,0.0
-153.99765524222397,136.05785319872086,0.0,0.0
-136.7307133468361,95.0386825566353,0.0,0.0
-145.09489521717703,75.18860343141667,0.0,0.0
-139.82925873803453,63.86891933620229,0.0,0.0
-129.0955645625193,93.30573506449115,0.0,0.0
-154.53573510104428,90.23304537213765,0.0,0.0
-152.39418872152874,84.77170453164874,0.0,0.0
-153.49882509989845,66.7983001375337,0.0,0.0
-149.09262485882084,84.00167161991939,0.0,0.0
-161.84030894851622,62.18093407615719,0.0,0.0
-136.26976332407537,53.72428257114438,0.0,0.0
-135.41427639899757,53.50568277811954,0.0,0.0
-103.60166309420191,61.62486337564672,0.0,0.0
-132.57153340262937,62.83928453371191,0.0,0.0
-153.45909260643978,93.98432627655902,0.0,0.0
-132.35426802441236,85.93174146371248,0.0,0.0
-165.57805751435203,91.0821601689004,0.0,0.0
-170.97910293566375,133.65937056526428,0.0,0.0
-192.4222329715173,123.13875904105763,0.0,0.0
-198.48889127572104,128.9077318574159,0.0,0.0
-205.38219655503102,146.27459005351363,0.0,0.0
-209.1820016182244,150.8621632142179,0.0,0.0
-238.3243186857464,167.0616031908139,0.0,0.0
-254.04725674374686,143.25463744690674,0.0,0.0
-260.12644464097576,162.33237706971488,0.0,0.0
-275.38641303730446,162.27211449656514,0.0,0.0
-276.10071052560613,137.7977308359276,0.0,0.0
-288.3623386427323,128.06379134961378,0.0,0.0
-327.66588673961377,137.30555303434025,0.0,0.0
-339.920940903698,113.76188200881711,0.0,0.0
-333.2733637067041,119.15707400524973,0.0,0.0
-319.5884527367565,124.45888463164478,0.0,0.0
-351.0321865686186,113.77521149630599,0.0,0.0
-358.3516934131173,121.84284761170329,0.0,0.0
-328.60231878520796,143.9293055961662,0.0,0.0
-313.3533620760304,145.78465267880136,0.0,0.0
-318.19350747669984,122.75669960810109,0.0,0.0
-324.74473816106763,113.86064418120341,0.0,0.0
-395.73037195073385,120.68913974066082,0.0,0.0
-415.54247105037234,122.22203565440543,0.0,0.0
-414.0528441008652,130.28229917990188,0.0,0.0
-436.3956437578104,108.89321931222489,0.0,0.0
-488.5543154855996,123.62425473284875,0.0,0.0
-537.2418507447267,119.27870844098119,0.0,0.0
-514.2233312169801,98.5581235011962,0.0,0.0
-490.7101408865106,96.38121998536784,0.0,0.0
-499.34865528150044,117.76762548746512,0.0,0.0
-496.9367348038121,143.57707686759537,0.0,0.0
-500.4995263901908,132.6293707578637,0.0,0.0
-489.73475517206504,141.139686517223,0.0,0.0
-480.4355478386625,127.24770932185072,0.0,0.0
