-1.8559081869834306,-1.3660183140098672
-4.292575642206394,-1.8214247311288796
-5.856272204892459,-1.19620582070037
-5.033810668779961,-4.440921569489197
-4.013262376288143,-6.57977664307598
-4.7379719350039355,-7.747654351557023
-5.7725792256437245,-8.90127438782829
-2.9666179559188346,-12.959521635336559
-3.91548167088352,-15.097756543969867
-1.5015044886156363,-22.844173649345603
-1.5086217364718848,-29.48683706039729
-2.511414500966081,-34.31202836677026
-2.2311056592328864,-40.57085970757154
-0.70635762708535,-45.44448371480268
1.9476516328015159,-51.96086484936985
2.666874635803924,-59.085647582635936
-0.44477856831484336,-65.64524552433114
-3.2156022225091645,-72.85575001025038
-4.933419901760162,-80.35504386570355
-9.8195387054665,-84.6716255516535
-12.333606348273554,-90.38010998569362
-12.06786336453634,-97.8669481256274
-10.752881077441577,-106.6012354048916
-15.868054646369114,-111.9592876653257
-15.919869125403075,-121.9870444656265
-12.994949603309102,-129.09436069565325
-14.742830686380296,-136.67725253121895
-17.219976157280446,-143.76174829351035
-20.93029271254345,-148.53358787185292
-24.584731327321737,-154.7127641121328
-30.931155431394924,-162.2983802660584
-35.685084682938914,-165.83502586128773
-37.23984045163595,-170.1249461968009
-42.23607170942927,-175.73170681192966
-44.18208393576434,-178.72725263974655
-49.16266641844671,-182.4388510381701
-49.25021603615841,-185.14686512361956
-48.300692327756906,-190.08156608765785
-51.94059332617798,-193.83435595708136
-50.480715445642325,-197.67063269747445
-49.81943394762083,-201.42192743351333
-51.40834160531277,-206.6411238106765
-49.85963550940671,-209.24181765420127
-50.252128873710404,-210.5464365844406
-47.418970360958305,-218.0516030489689
-45.09140663567516,-220.3397933630598
-38.67830443438829,-221.7983996851226
-36.07299885091565,-223.88806378477003
-33.92260063725367,-224.39035136078508
-30.221665895174155,-225.93654080019047
-28.8455260042413,-227.44397724854196
-23.051216304231097,-227.01085874168135
-20.66155847272008,-225.9313185299194
-17.801411277923,-224.78631765522152
-16.68053832919834,-222.4875738610602
-17.448932976804645,-222.07467030290408
-20.037659529860605,-220.48810354827947
-20.15378133158875,-221.06081006676172
-21.27341080551603,-221.4281039014843
-23.27562400220532,-222.65011680641135
-20.15820610359514,-223.57387326039552
-23.195942033902682,-226.08289112660398
-27.365085584404586,-226.73779743575975
-31.06569587570624,-228.2589475922101
-31.79038347613083,-227.01320317768747
-32.31907212934667,-228.75864360622157
-38.98049123807113,-229.34429550574916
-44.633350231648,-225.46493559972083
-58.65567368445546,-210.92953804335846
-68.56098361419387,-187.6328079113914
-75.37774682906999,-166.09770293528433
-81.23019083419688,-148.11698159208495
-98.38785376483628,-131.28734710250157
-123.08876991315827,-114.50243429456675
-139.92560931660265,-91.97086678931339
-150.6642534663245,-78.28387649634155
-154.4798323903845,-54.255518668341146
-154.32020690979633,-29.591819105109924
-147.78754485643145,-16.39008847361333
-145.6402204452223,-3.913722602403286
-144.72962451131968,-0.5693674959562298
-144.69217981461858,3.813914789565774
-147.0853307235714,12.012653776428676
-147.3806329023535,15.311328268477999
-149.49239145035463,22.697305110787738
-146.7166178533088,24.62293272537619
-151.99302187901986,30.86323909595506
-154.39598687346032,37.81348635179589
-157.45603343869269,38.105237728843576
-160.65732101580065,44.25212287338335
-168.65638190080622,42.70540255624712
-173.71215411822922,48.266731972504644
-185.5675377136475,46.111445077758475
-189.16405652409216,51.64957384639027
-196.17950929605462,52.86441899218457
-206.0874394012056,58.040736793893224
-211.59519528524618,62.10728909171619
-218.01255274068552,65.93946986094686
-224.99635886462337,74.15200018866894
-229.6468085940211,77.33871702672764
