mmsi,rtime,longitude,latitude,shipName,shipType,ShipType,shipTypeText
235000043.00000000,2018-05-01T00:49:25.000Z,-4.85943167,55.77314667,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-05-01T00:46:23.000Z,-4.85943833,55.77315167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-05-01T00:37:22.000Z,-4.85941333,55.77314500,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-05-01T00:28:20.000Z,-4.85942833,55.77313167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-05-01T00:22:18.000Z,-4.85943000,55.77314167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-05-01T00:13:17.000Z,-4.85941000,55.77314833,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-05-01T00:04:17.000Z,-4.85942333,55.77314167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T23:55:14.000Z,-4.85939167,55.77314167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T23:37:13.000Z,-4.85941667,55.77314333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T23:34:12.000Z,-4.85943667,55.77312500,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T23:31:11.000Z,-4.85944667,55.77313333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T23:13:08.000Z,-4.85942667,55.77314833,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T23:10:08.000Z,-4.85940667,55.77315667,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T23:04:07.000Z,-4.85942500,55.77313667,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T23:01:06.000Z,-4.85942333,55.77316000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T22:58:06.000Z,-4.85943500,55.77315000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T22:55:05.000Z,-4.85940833,55.77314333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T22:52:05.000Z,-4.85939833,55.77313167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T22:49:06.000Z,-4.85943000,55.77313000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T22:46:06.000Z,-4.85940833,55.77313833,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T22:43:04.000Z,-4.85941000,55.77315333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T22:40:04.000Z,-4.85941667,55.77313167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T22:37:03.000Z,-4.85937667,55.77313000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T22:34:03.000Z,-4.85939167,55.77315167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T22:31:02.000Z,-4.85941000,55.77312833,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T22:28:01.000Z,-4.85937500,55.77313833,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T22:25:00.000Z,-4.85944000,55.77313000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T22:22:00.000Z,-4.85940500,55.77313667,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T22:18:59.000Z,-4.85941833,55.77313833,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T22:15:59.000Z,-4.85940500,55.77313833,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T22:12:59.000Z,-4.85941500,55.77313167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T22:09:59.000Z,-4.85943333,55.77313667,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T22:03:57.000Z,-4.85942333,55.77313833,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T22:00:58.000Z,-4.85943667,55.77313000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T21:57:56.000Z,-4.85943667,55.77312167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T21:54:55.000Z,-4.85940833,55.77313167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T21:51:57.000Z,-4.85940667,55.77316000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T21:48:56.000Z,-4.85941833,55.77315000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T21:45:53.000Z,-4.85941667,55.77314500,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T21:42:53.000Z,-4.85942000,55.77313667,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T21:39:52.000Z,-4.85945167,55.77313167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T21:33:52.000Z,-4.85940333,55.77313500,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T21:30:50.000Z,-4.85944167,55.77313667,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T21:27:51.000Z,-4.85938500,55.77315000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T21:24:49.000Z,-4.85942333,55.77311167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T21:21:48.000Z,-4.85941167,55.77317000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T21:18:49.000Z,-4.85940167,55.77313833,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T21:15:47.000Z,-4.85943333,55.77314333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T21:12:46.000Z,-4.85940167,55.77313167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T21:09:46.000Z,-4.85941500,55.77314333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T21:06:46.000Z,-4.85940667,55.77314000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T21:03:45.000Z,-4.85942333,55.77314500,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T21:00:44.000Z,-4.85941167,55.77315333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T20:57:44.000Z,-4.85940500,55.77314833,,37.00000000,Pleasure Craft,Pleasure Craft
